,GEOGRAPHYCODE,NoOfPpl,Area_hect,Density_ppl_hect,RoomsPerHouse,BedroomsPerHouse,PcNoCentralHeat,NoOfDwells,PcDetached,PcSemiD,PcTerraced,PcFlatpurposebuilt,PcFlatofHse,PcFlatCommercial,PcMobile,Latitude,Longitude,Deprivation,Price,Count,beach,park,sports,marina,supermarket,foodstore,restaurant,takeaway,bar,nightclub,school,university,shoppincentre,pawnshop,betting,postoffice,doctor,hospital,transport,religion,hotel,waste,office,industry
579,W00004664,428,428,19.46,5.163522013,2.93081761,3.144654088,177,2.18579235,6.010928962,25.13661202,12.02185792,54.64480874,0.0,0.0,51.61172933333333,-3.9699481666666654,1298.0,166739.22222222222,36,806,3,0,2324,1851,2,4,2,1,0,147,245,1687,0,0,680,847,1019,859,735,0,2181,1,4
580,W00004665,277,277,9.01,6.260504202,3.117647059,0.0,125,3.2,93.6,2.4,0.0,0.8,0.0,0.0,51.626832,-3.9799262,1783.0,149518.3673469388,49,2203,0,0,3216,1386,0,1,0,0,0,771,423,1316,0,0,952,1267,561,614,626,0,2494,2,5
581,W00004666,272,272,5.05,5.929824561,3.105263158,1.754385965,115,1.739130435,88.69565217,7.826086957,1.739130435,0.0,0.0,0.0,51.62534566666667,-3.975987333333333,1783.0,140984.1489361702,47,1899,1,0,2901,1350,0,1,0,0,0,478,538,1299,0,0,1031,957,873,672,818,0,2704,2,6
582,W00004667,490,490,14.21,6.372727273,3.236363636,0.909090909,119,21.00840336,70.58823529,7.56302521,0.840336134,0.0,0.0,0.0,51.62376771428571,-3.975066571428571,1783.0,182325.58139534885,43,1724,1,1,2781,1475,0,0,0,0,0,295,568,1432,0,0,903,789,860,651,690,0,2611,2,5
583,W00004668,332,332,13.97,5.878205128,2.942307692,1.923076923,162,27.77777778,25.92592593,31.48148148,8.641975309,6.172839506,0.0,0.0,51.62297911111112,-3.959387,868.0,162856.56363636363,55,1193,2,0,1746,1191,0,6,1,0,1,436,571,850,0,0,501,352,453,238,253,6,3065,7,5
584,W00004669,309,309,7.84,6.597122302,3.345323741,0.71942446,142,12.67605634,82.3943662,3.521126761,1.408450704,0.0,0.0,0.0,51.623284857142856,-3.979635714285714,1783.0,195656.8965517241,58,1916,0,0,3067,1680,0,5,2,0,0,520,255,1623,0,0,692,1020,898,337,714,0,2369,2,5
585,W00004670,278,278,5.81,6.484615385,3.276923077,1.538461538,133,33.08270677,37.59398496,10.52631579,15.78947368,1.503759398,0.751879699,0.751879699,51.621649375,-3.97608125,1790.0,202060.91304347827,46,1610,1,1,2783,1719,0,1,2,0,0,239,545,1677,0,0,771,720,846,548,461,2,2391,3,5
586,W00004671,247,247,2.26,4.542857143,2.3,5.714285714,160,1.875,1.25,24.375,33.125,39.375,0.0,0.0,51.621623,-3.9568243333333335,774.0,138790.0,25,1045,2,3,1521,1017,4,22,14,6,4,431,500,623,1,1,269,239,528,471,171,9,2874,8,5
587,W00004672,261,261,4.98,5.538461538,2.8,0.0,138,17.39130435,34.05797101,0.724637681,46.37681159,1.449275362,0.0,0.0,51.62118016666668,-3.978504,1790.0,186863.15625,64,1711,1,1,2935,1840,0,8,3,1,0,409,408,1791,0,0,599,860,1003,389,471,0,2238,4,5
588,W00004682,299,299,6.54,4.97972973,2.439189189,0.675675676,151,2.649006623,60.26490066,11.25827815,24.50331126,0.662251656,0.662251656,0.0,51.5883888,-4.0064994,461.0,139772.41379310345,29,593,1,1,2328,5327,1,1,1,1,0,2933,2799,5255,0,0,3012,1426,2725,459,997,0,2038,0,0
589,W00004683,276,276,5.55,4.592814371,2.185628743,0.0,181,2.762430939,29.83425414,10.49723757,56.35359116,0.552486188,0.0,0.0,51.588,-4.0036364,461.0,116436.04651162792,43,439,1,1,2180,5195,0,1,1,1,0,3013,2718,5133,0,0,2927,1346,2661,256,936,0,2049,0,0
590,W00004684,306,306,10.37,6.131782946,3.100775194,0.775193798,135,14.81481481,73.33333333,9.62962963,1.481481481,0.0,0.740740741,0.0,51.58695837500001,-4.009948375,591.0,189188.75,36,876,1,1,2360,5613,0,2,1,1,0,2673,2632,5540,0,0,2959,1361,2990,682,1270,0,2253,0,0
591,W00004685,268,268,8.24,6.409836066,3.18852459,3.278688525,128,32.03125,52.34375,14.0625,0.0,1.5625,0.0,0.0,51.58164116666666,-4.0146315,1893.0,254900.0,25,1475,0,0,2247,6231,0,1,0,0,0,2341,2306,6172,0,0,2500,1120,3661,1185,1200,0,2918,0,0
592,W00004686,284,284,7.93,6.862068966,3.353448276,0.862068966,118,61.01694915,17.79661017,20.33898305,0.0,0.847457627,0.0,0.0,51.580028125,-4.01797375,1893.0,227027.63157894736,38,1485,0,0,2374,6523,0,1,0,2,0,2140,2108,6464,0,0,2249,1192,3940,1477,1320,0,3169,0,0
593,W00004687,229,229,5.94,6.747663551,3.476635514,0.0,117,85.47008547,11.11111111,0.854700855,0.0,2.564102564,0.0,0.0,51.585140333333335,-4.014759666666667,1893.0,253347.0588235294,34,1264,0,1,2471,6001,0,1,0,0,0,2323,2283,5926,0,0,2579,1383,3350,1041,1461,0,2558,0,0
594,W00004688,234,234,4.6,4.747747748,2.45045045,0.900900901,115,4.347826087,66.08695652,26.95652174,0.869565217,1.739130435,0.0,0.0,51.5869654,-4.0127026,591.0,142498.0357142857,28,1051,1,1,2495,5768,0,1,0,0,0,2485,2444,5688,0,0,2780,1456,3102,872,1400,0,2316,0,0
595,W00004689,316,316,13.37,5.818897638,2.850393701,0.0,136,33.82352941,15.44117647,30.14705882,15.44117647,0.735294118,4.411764706,0.0,51.586444,-4.002768333333333,461.0,287363.4615384616,52,522,1,1,2002,5257,0,1,1,1,0,3161,2833,5206,0,0,3037,1167,2787,207,1076,2,2215,0,0
596,W00004690,230,230,32.46,5.965517241,2.931034483,0.0,119,55.46218487,31.93277311,0.840336134,10.08403361,1.680672269,0.0,0.0,51.58638500000001,-4.018834,591.0,216173.91304347827,23,1473,0,0,2780,6155,0,1,0,0,0,2056,2015,6064,0,0,2361,1679,3426,1299,1758,0,2560,0,0
597,W00004691,261,261,7.78,6.8125,3.383928571,0.892857143,115,34.7826087,60.86956522,4.347826087,0.0,0.0,0.0,0.0,51.5852186,-4.008360399999999,1750.0,282461.25,40,887,1,1,2144,5643,0,2,1,2,0,2765,2726,5583,0,0,3007,1138,3092,616,1209,0,2411,0,0
598,W00004692,299,299,7.26,6.26984127,3.182539683,0.0,127,18.8976378,79.52755906,1.57480315,0.0,0.0,0.0,0.0,51.58293925,-4.012181,1893.0,209448.0576923077,52,1253,0,1,2182,6008,0,1,0,1,0,2499,2462,5949,0,0,2692,1082,3447,965,1161,0,2726,0,0
599,W00004693,406,406,39.21,6.944785276,3.319018405,0.0,170,70.0,24.11764706,1.764705882,2.941176471,0.0,1.176470588,0.0,51.583053166666666,-4.017807,1893.0,284363.01515151514,66,1561,0,0,2516,6309,0,1,0,0,0,2110,2073,6236,0,0,2314,1390,3663,1312,1470,0,2856,0,0
600,W00004694,263,263,5.95,6.376068376,3.11965812,0.0,119,31.09243697,65.54621849,0.840336134,0.0,2.521008403,0.0,0.0,51.582873250000006,-4.0075265,1750.0,248196.92307692303,52,1037,0,1,1924,5765,0,2,1,2,0,2821,2784,5718,0,0,3007,880,3291,711,953,4,2654,0,0
601,W00004695,259,259,5.31,6.070175439,3.052631579,0.0,117,11.96581197,80.34188034,2.564102564,1.709401709,3.418803419,0.0,0.0,51.581495,-4.0079115,1750.0,217504.38,50,1178,0,0,1849,5887,0,1,0,1,0,2805,2769,5845,0,0,2959,767,3439,841,843,4,2810,0,0
602,W00004696,247,247,11.74,6.05982906,3.042735043,0.0,128,37.5,19.53125,32.8125,9.375,0.78125,0.0,0.0,51.58056150000001,-4.007773499999999,1750.0,249385.0,50,1261,0,0,1781,5949,0,2,1,3,0,2827,2792,5912,0,0,2957,680,3528,918,758,4,2910,1,0
603,W00004697,214,214,8.01,4.837209302,2.348837209,0.775193798,148,10.13513514,11.48648649,58.10810811,13.51351351,4.72972973,2.027027027,0.0,51.5795474,-4.003538000000001,1750.0,226651.85185185185,54,1248,0,2,1477,5817,0,8,5,6,0,3133,3099,5796,0,0,3242,426,3513,894,495,7,2985,4,0
604,W00004698,272,272,5.44,5.759398496,3.015037594,0.0,136,41.91176471,27.94117647,27.94117647,1.470588235,0.735294118,0.0,0.0,51.57902849999999,-4.015224166666667,1893.0,239230.82978723405,47,1326,0,1,2155,6448,0,1,1,2,0,2350,2318,6399,0,0,2432,972,3928,1392,1102,1,3206,0,0
605,W00004699,266,266,18.1,5.096,2.504,1.6,134,5.970149254,43.28358209,32.08955224,17.1641791,0.746268657,0.746268657,0.0,51.5887958,-4.0126104,591.0,147298.9,50,990,1,1,2635,5648,0,1,0,0,0,2527,2485,5558,0,0,2863,1627,2940,881,1262,0,2126,0,0
606,W00004700,260,260,5.2,4.402877698,2.014388489,1.438848921,148,1.351351351,16.21621622,10.13513514,70.94594595,1.351351351,0.0,0.0,51.5890542,-4.0032428,461.0,97018.51851851853,27,357,1,1,2265,5102,1,1,1,1,0,2894,2606,5035,0,0,2816,1459,2545,292,818,0,1929,0,0
607,W00004701,231,231,8.31,5.480620155,2.798449612,0.0,144,22.22222222,27.77777778,9.722222222,38.88888889,1.388888889,0.0,0.0,51.589991,-4.000812,461.0,215162.5,40,164,1,1,2277,4905,0,1,1,1,0,2777,2426,4840,0,0,2633,1557,2373,304,659,0,1814,0,0
608,W00004702,239,239,5.9,4.82300885,2.362831858,0.0,121,2.479338843,53.71900826,41.32231405,1.652892562,0.826446281,0.0,0.0,51.5904675,-4.01054225,591.0,139905.20833333334,48,833,1,1,2682,5426,1,0,0,0,0,2711,2668,5333,0,0,2936,1734,2705,780,1038,0,1899,0,0
609,W00004703,208,208,3.42,4.869158879,2.392523364,0.0,112,2.678571429,16.07142857,58.92857143,22.32142857,0.0,0.0,0.0,51.58790625,-4.015277,591.0,136420.96153846153,26,1191,0,1,2697,5856,0,1,0,0,0,2326,2284,5766,0,0,2654,1643,3135,1051,1469,0,2294,0,0
610,W00004704,246,246,3.4,4.48,2.04,0.0,131,1.526717557,46.5648855,6.870229008,45.03816794,0.0,0.0,0.0,51.58671933333333,-4.015847333333333,591.0,115525.0,30,1265,0,1,2640,5962,0,1,0,0,0,2265,2224,5876,0,0,2567,1564,3261,1090,1581,0,2430,0,0
611,W00004705,335,335,18.47,6.311764706,3.147058824,0.588235294,184,28.80434783,26.63043478,12.5,24.45652174,7.065217391,0.543478261,0.0,51.583044615384615,-4.002540538461538,1750.0,315481.78125,96,856,0,3,1692,5496,0,1,1,2,0,3165,3128,5462,0,0,3351,789,3126,501,844,4,2592,0,0
612,W00004706,399,399,50.65,5.957831325,2.957831325,0.0,168,23.80952381,54.16666667,22.02380952,0.0,0.0,0.0,0.0,51.605704142857135,-3.811576142857143,1407.0,128759.1836734694,49,1135,1,1,2246,197,2,0,4,1,0,466,965,946,0,0,730,122,958,1514,715,1,2865,1,8
613,W00004707,420,420,8.48,5.384615385,2.769230769,0.0,187,3.743315508,53.47593583,28.34224599,14.43850267,0.0,0.0,0.0,51.59757433333333,-3.7984385555555553,129.0,81218.5,40,1280,1,4,1102,1078,0,3,4,3,0,364,1184,626,0,0,881,1033,277,887,999,0,4033,2,8
614,W00004708,359,359,63.5,4.572192513,2.331550802,2.139037433,207,8.212560386,39.13043478,16.42512077,36.23188406,0.0,0.0,0.0,51.600267466666665,-3.798559466666666,129.0,124241.47674418605,172,1544,0,2,1177,910,0,2,0,2,0,297,1292,326,0,0,863,1018,170,1004,1070,0,3759,1,8
615,W00004709,310,310,5.69,5.433823529,2.838235294,2.205882353,150,0.666666667,10.66666667,84.0,1.333333333,3.333333333,0.0,0.0,51.59871328571429,-3.790043142857143,122.0,62287.179487179485,39,1736,0,3,566,552,1,4,7,7,1,316,693,335,1,1,694,548,748,430,459,1,4202,2,8
616,W00004710,331,331,6.7,5.628787879,2.909090909,0.757575758,153,4.575163399,43.79084967,47.7124183,1.960784314,1.960784314,0.0,0.0,51.59874533333333,-3.792628,122.0,66877.25,40,1618,0,3,734,717,1,3,6,5,0,157,849,498,0,0,835,699,571,567,626,1,4105,0,8
617,W00004711,287,287,12.61,5.9375,3.0390625,5.46875,143,1.398601399,3.496503497,92.30769231,0.0,1.398601399,1.398601399,0.0,51.59728414285714,-3.786644714285715,122.0,66617.17391304347,46,1809,0,2,291,272,2,7,15,11,1,595,410,54,1,1,417,265,1010,170,184,1,4057,2,9
618,W00004712,304,304,4.46,5.016,2.656,0.0,133,3.759398496,53.38345865,20.30075188,22.55639098,0.0,0.0,0.0,51.59745558333333,-3.7950655,129.0,75946.33333333333,15,1400,0,4,869,845,0,3,4,4,0,250,955,635,0,0,915,803,461,658,765,1,4148,0,8
619,W00004713,316,316,2.59,5.427480916,2.86259542,2.290076336,162,1.234567901,9.259259259,78.39506173,3.703703704,5.555555556,1.851851852,0.0,51.5969352,-3.791351,122.0,60190.32258064516,62,1533,0,3,608,583,1,4,8,8,1,368,692,378,1,1,656,540,715,395,506,1,4323,2,8
620,W00004714,322,322,4.25,5.435714286,2.764285714,0.0,161,1.242236025,6.832298137,83.85093168,6.211180124,1.863354037,0.0,0.0,51.59527344444444,-3.7963870000000006,44.0,63747.980769230766,52,1156,1,5,967,937,0,3,4,3,0,507,1013,755,0,0,946,871,568,726,875,1,4325,0,8
621,W00004715,291,291,1.87,5.610169492,3.076271186,5.084745763,129,1.550387597,6.201550388,90.69767442,1.550387597,0.0,0.0,0.0,51.596206,-3.791394333333333,44.0,59391.95121951219,41,1477,0,4,612,584,1,4,8,10,1,435,677,395,1,1,629,528,750,381,516,1,4392,2,8
622,W00004716,242,242,2.78,4.503875969,2.201550388,0.775193798,133,1.503759398,18.79699248,41.35338346,38.34586466,0.0,0.0,0.0,51.59598466666666,-3.794341333333333,129.0,64564.375,24,1311,0,4,817,789,0,3,4,4,0,409,876,599,0,0,819,729,599,583,722,1,4317,0,8
623,W00004717,269,269,10.25,5.381294964,2.712230216,1.438848921,154,6.329113924,24.05063291,50.63291139,12.65822785,4.430379747,1.898734177,0.0,51.59493978571429,-3.7908262857142856,44.0,65387.5,40,1422,0,3,601,568,3,9,12,10,1,579,629,421,1,1,560,492,861,353,522,1,4433,2,9
624,W00004718,323,323,7.03,5.161290323,2.696774194,1.290322581,180,1.111111111,7.777777778,81.11111111,4.444444444,2.222222222,3.333333333,0.0,51.59361470000001,-3.7942224,44.0,49200.833333333336,54,1145,0,5,825,839,2,3,4,3,0,673,882,698,0,0,797,756,805,624,798,1,4556,0,8
625,W00004719,274,274,4.05,4.97810219,2.474452555,1.459854015,150,2.666666667,2.0,68.66666667,25.33333333,1.333333333,0.0,0.0,51.594355500000006,-3.7975817,44.0,64675.0,30,1025,1,5,986,1037,1,3,4,2,0,630,1100,866,0,0,1024,963,623,823,982,1,4384,0,8
626,W00004720,259,259,20.91,5.927272727,3.063636364,0.909090909,112,25.0,74.10714286,0.892857143,0.0,0.0,0.0,0.0,51.611235,-3.81238,1407.0,125994.0,20,1510,1,0,2625,766,0,1,1,1,0,412,1232,1311,0,0,1228,596,1523,1087,786,1,2261,4,9
627,W00004721,286,286,6.93,5.439393939,2.848484848,1.515151515,135,22.96296296,74.07407407,2.962962963,0.0,0.0,0.0,0.0,51.610362333333335,-3.813462,1407.0,133201.0606060606,33,1388,1,0,2626,653,0,1,0,1,0,317,1111,1306,0,0,1109,534,1471,1206,823,2,2331,4,9
628,W00004722,215,215,5.01,4.727272727,2.3,5.454545455,111,40.54054054,18.91891892,40.54054054,0.0,0.0,0.0,0.0,51.60855733333333,-3.814675,1407.0,104377.30769230767,26,1178,1,0,2587,439,0,1,1,2,0,281,915,1267,0,0,891,428,1341,1402,627,1,2504,5,9
629,W00004723,245,245,7.19,5.613861386,2.930693069,0.99009901,103,32.03883495,66.01941748,1.941747573,0.0,0.0,0.0,0.0,51.607836,-3.814025333333333,1407.0,134208.125,24,1149,1,1,2507,371,0,1,2,3,0,285,905,1191,0,0,839,343,1250,1428,620,1,2593,5,8
630,W00004724,290,290,70.93,6.168067227,3.109243697,0.0,127,41.73228346,34.64566929,22.04724409,0.787401575,0.787401575,0.0,0.0,51.690136875,-3.7796605,735.0,138602.9649122807,57,10476,0,0,10410,3036,0,0,0,0,0,999,3618,5890,0,0,1537,2326,1529,1519,98,0,5780,0,5
631,W00004725,307,307,8.21,5.5390625,2.859375,0.0,132,24.24242424,56.81818182,5.303030303,13.63636364,0.0,0.0,0.0,51.68934766666667,-3.7804673333333327,735.0,85073.5294117647,17,10375,0,0,10322,2932,0,0,0,0,0,907,3515,5890,0,0,1478,2223,1498,1488,73,0,5679,0,5
632,W00004728,308,308,14.1,5.838461538,3.061538462,0.0,134,17.91044776,62.68656716,18.65671642,0.746268657,0.0,0.0,0.0,51.68307133333334,-3.775736333333333,735.0,100895.8653846154,52,9821,2,0,9633,2666,0,1,0,1,0,429,3081,6557,0,0,707,1825,794,786,734,0,5455,0,5
633,W00004729,236,236,3.93,4.73,2.66,0.0,100,7.0,12.0,59.0,22.0,0.0,0.0,0.0,51.68381320000001,-3.7765518,735.0,53400.0,5,9879,2,0,9713,2673,0,1,0,1,0,431,3115,6463,0,0,806,1848,886,878,638,0,5463,0,5
634,W00004730,408,408,27.73,5.719745223,3.070063694,1.27388535,161,40.37267081,12.42236025,39.13043478,7.453416149,0.0,0.621118012,0.0,51.67966166666668,-3.7782952222222224,735.0,83214.78260869565,23,9404,2,2,9247,2302,0,1,2,2,0,263,2672,6654,0,0,535,1435,856,853,1071,0,5086,0,5
635,W00004731,311,311,8.32,5.598484848,2.840909091,2.272727273,134,19.40298507,77.6119403,2.985074627,0.0,0.0,0.0,0.0,51.712546,-3.8447098,1227.0,113750.0,36,8424,0,3,12203,556,0,1,0,3,0,710,703,805,0,0,1037,787,6573,4907,1836,0,6660,0,0
636,W00004732,344,344,319.25,6.8828125,3.3828125,0.78125,132,46.96969697,48.48484848,2.272727273,0.0,0.0,0.0,2.272727273,51.7102258,-3.848929,1227.0,172730.8620689655,29,8043,0,3,11834,548,0,1,0,2,0,700,668,907,0,0,1313,1030,6497,4791,1469,0,6430,0,0
637,W00004733,316,316,6.66,5.937007874,3.015748031,0.0,131,16.79389313,73.28244275,9.923664122,0.0,0.0,0.0,0.0,51.7127212,-3.8495318,1227.0,104966.2162162162,37,8148,0,6,12056,283,1,1,0,4,0,443,420,628,0,0,1050,762,6588,5059,1548,0,6711,0,0
638,W00004734,381,381,21.05,5.986666667,3.006666667,1.333333333,162,25.92592593,69.75308642,1.234567901,0.617283951,2.469135802,0.0,0.0,51.72202966666668,-3.838079333333333,1227.0,127344.56626506025,83,9374,0,0,13346,1011,0,2,1,0,0,1270,1254,1060,0,0,523,700,6881,5772,2795,0,7700,0,0
639,W00004735,321,321,41.16,6.259259259,3.007407407,0.0,144,40.97222222,40.27777778,16.66666667,0.0,2.083333333,0.0,0.0,51.71782714285714,-3.843308428571429,1227.0,126387.96296296296,54,8814,0,4,12761,558,0,6,3,5,0,740,740,608,0,0,476,330,6845,5425,2221,0,7241,0,0
640,W00004736,323,323,27.11,6.059322034,2.957627119,0.0,132,39.39393939,37.12121212,16.66666667,3.787878788,1.515151515,1.515151515,0.0,51.71482089999999,-3.8441712,1227.0,143342.37288135593,59,8585,0,4,12441,533,0,3,3,4,0,656,656,660,0,0,789,558,6689,5130,1985,0,6911,0,0
641,W00004737,331,331,14.78,5.013986014,2.454545455,0.699300699,147,6.802721088,63.26530612,10.88435374,17.00680272,1.360544218,0.680272109,0.0,51.71426816666667,-3.850194833333333,1227.0,84119.9,20,8200,0,6,12185,132,1,6,3,5,0,289,279,450,0,0,900,607,6632,5234,1603,1,6888,0,0
642,W00004738,290,290,9.04,5.353383459,2.781954887,1.503759398,137,3.649635036,54.01459854,29.9270073,11.67883212,0.729927007,0.0,0.0,51.62284314285715,-3.8085272857142862,783.0,91762.83333333331,42,2758,1,2,3425,2080,0,0,0,0,0,481,2442,2293,0,0,1901,746,2642,857,937,0,1307,0,13
643,W00004739,294,294,7.07,5.744525547,2.854014599,0.729927007,147,24.48979592,71.42857143,3.401360544,0.680272109,0.0,0.0,0.0,51.62242916666668,-3.8156598333333327,1456.0,110127.44680851063,47,2541,1,2,3671,1978,0,1,1,0,0,684,2210,2447,0,0,1852,511,2742,1570,1194,0,1025,3,10
644,W00004740,282,282,5.45,5.209302326,2.496124031,0.775193798,132,6.818181818,77.27272727,0.757575758,10.60606061,1.515151515,3.03030303,0.0,51.6240834,-3.814056200000001,783.0,85647.91666666667,36,2749,1,2,3752,2165,0,0,1,0,0,746,2419,2561,0,0,1679,587,2876,1234,1254,0,938,2,13
645,W00004741,393,393,40.51,6.275641026,3.217948718,1.282051282,166,31.3253012,66.86746988,1.204819277,0.602409639,0.0,0.0,0.0,51.623129625,-3.805916375,1456.0,146075.37878787878,66,2869,1,2,3362,2129,0,0,0,0,0,532,2559,2277,0,0,1937,913,2643,772,909,0,1431,0,13
646,W00004742,301,301,4.88,5.601626016,2.845528455,0.0,127,5.511811024,90.5511811,1.57480315,2.362204724,0.0,0.0,0.0,51.6231046,-3.812564000000001,783.0,103091.30555555556,36,2678,1,2,3603,2065,0,0,0,0,0,598,2352,2419,0,0,1803,571,2740,1086,1105,0,1088,1,13
647,W00004743,316,316,6.36,5.389312977,2.641221374,3.053435115,134,3.731343284,74.62686567,3.731343284,15.67164179,2.23880597,0.0,0.0,51.62344,-3.8100808,783.0,83071.9512195122,41,2775,1,2,3539,2126,0,0,0,0,0,565,2454,2391,0,0,1806,709,2731,980,1044,0,1182,0,13
648,W00004744,434,434,43.09,7.006451613,3.516129032,0.0,168,92.85714286,7.142857143,0.0,0.0,0.0,0.0,0.0,51.62235919999999,-3.798536,1802.0,209615.09433962265,53,3075,1,0,3069,2176,0,0,0,1,0,781,2791,2132,0,0,2263,1347,2538,422,855,0,1911,0,14
649,W00004745,350,350,27.13,6.146153846,3.215384615,0.769230769,133,39.84962406,59.39849624,0.751879699,0.0,0.0,0.0,0.0,51.619101,-3.7979155,1802.0,139359.90625,32,2826,0,0,2717,1863,0,0,1,1,0,700,2560,1770,0,0,2395,1333,2180,251,557,0,2141,0,13
650,W00004746,271,271,8.83,6.166666667,3.183333333,0.0,123,39.83739837,60.16260163,0.0,0.0,0.0,0.0,0.0,51.6206838,-3.8021816,1456.0,171997.5,20,2775,1,1,3001,1917,0,0,0,1,0,468,2486,1962,0,0,2294,1057,2349,171,615,0,1800,0,14
651,W00004747,269,269,347.58,6.161290323,3.040322581,0.0,134,35.07462687,59.70149254,4.47761194,0.0,0.0,0.0,0.746268657,51.6195388888889,-3.811181555555556,1456.0,144678.15217391303,46,2347,1,2,3227,1685,0,1,0,1,0,246,2031,2019,0,0,2124,423,2333,814,749,1,1462,2,13
652,W00004748,233,233,11.74,5.321428571,2.580357143,0.0,121,7.438016529,74.38016529,18.18181818,0.0,0.0,0.0,0.0,51.6140532,-3.8061788,1133.0,112131.0487804878,41,2026,0,1,2535,1132,1,1,1,2,0,514,1759,1319,0,0,1690,922,1652,556,256,1,2162,3,12
653,W00004749,276,276,6.98,5.593495935,3.040650407,0.81300813,127,40.94488189,57.48031496,0.787401575,0.787401575,0.0,0.0,0.0,51.61948425,-3.8022355,1802.0,123377.24137931036,29,2666,1,1,2884,1789,0,1,1,2,0,412,2382,1831,0,0,2341,1036,2216,46,482,1,1881,0,14
654,W00004750,298,298,7.32,5.604651163,2.976744186,1.550387597,139,11.51079137,76.25899281,0.0,10.07194245,0.0,2.158273381,0.0,51.61889214285714,-3.8056087142857145,1456.0,110833.1081081081,37,2476,1,1,2946,1667,0,1,1,2,0,170,2182,1814,0,0,2199,801,2173,263,453,1,1758,1,15
655,W00004751,259,259,24.04,6.032786885,2.967213115,0.0,131,67.17557252,29.00763359,3.816793893,0.0,0.0,0.0,0.0,51.614754000000005,-3.800711875,1802.0,145611.02040816323,49,2347,0,0,2375,1345,1,1,1,2,0,656,2101,1295,0,0,1874,1154,1687,282,160,1,2327,0,13
656,W00004752,337,337,7.76,6.151724138,3.144827586,0.689655172,149,42.28187919,57.71812081,0.0,0.0,0.0,0.0,0.0,51.61701039999999,-3.8020365000000007,1802.0,143568.0,35,2462,1,1,2638,1534,0,1,1,2,0,445,2193,1556,0,0,2080,1068,1940,143,213,1,2080,0,13
657,W00004753,334,334,9.83,6.135135135,3.175675676,0.0,155,36.77419355,61.93548387,1.290322581,0.0,0.0,0.0,0.0,51.61698308333333,-3.8068011666666655,1456.0,161233.8524590164,61,2254,1,1,2818,1444,1,1,1,2,0,191,1965,1638,0,0,1972,748,1979,420,334,1,1869,2,14
658,W00004754,319,319,163.27,6.141791045,3.119402985,1.492537313,147,23.80952381,69.3877551,4.761904762,0.0,0.680272109,1.360544218,0.0,51.60860014285714,-3.800118857142857,1133.0,124000.0,49,1985,0,1,1802,849,0,0,0,1,0,1071,1816,611,0,0,1289,732,1003,962,757,0,2899,1,10
659,W00004755,277,277,7.13,6.106557377,2.975409836,1.639344262,127,24.40944882,71.65354331,0.787401575,0.0,1.57480315,1.57480315,0.0,51.61345485714286,-3.802914857142857,1133.0,135953.3,30,2137,0,1,2342,1146,1,1,1,2,0,665,1892,1181,0,0,1685,951,1549,468,191,1,2344,2,12
660,W00004756,397,397,10.37,6.155688623,3.149700599,1.19760479,173,37.57225434,61.2716763,1.156069364,0.0,0.0,0.0,0.0,51.61168957142858,-3.803466142857143,1133.0,150902.5,52,1979,0,1,2213,954,0,1,1,2,0,823,1751,1005,0,0,1487,765,1358,663,389,1,2485,3,9
661,W00004757,303,303,121.98,7.435483871,3.572580645,1.612903226,137,34.30656934,59.12408759,1.459854015,2.919708029,1.459854015,0.0,0.729927007,51.60180785714285,-3.791925,1133.0,166020.5,50,1919,0,3,866,863,0,1,1,3,0,292,1017,480,0,0,1038,883,659,785,766,0,3842,0,8
662,W00004758,260,260,10.78,5.036764706,2.470588235,2.205882353,176,1.694915254,10.16949153,45.19774011,25.42372881,16.94915254,0.564971751,0.0,51.59955416666666,-3.787252333333333,1133.0,87947.05882352941,34,1939,0,2,459,458,0,3,7,9,1,492,615,283,1,1,650,493,935,425,363,1,3993,2,8
663,W00004759,326,326,20.72,5.85483871,3.016129032,2.419354839,131,33.58778626,48.09160305,5.34351145,12.97709924,0.0,0.0,0.0,51.625770625,-3.817824375,783.0,134639.0625,32,2868,0,1,4057,2355,0,3,1,2,0,1053,2534,2845,0,0,1477,375,3142,1180,1302,0,630,3,10
